url,digg_count,play_count,share_count,repost_count,collect_count,comment_count,video_id,author_id,duration,description,create_time,author_unique_id,location_created
https://www.tiktok.com/@williesalim/video/7283929160232242438,199400.0,4300000.0,9310.0,0.0,12336.0,11700.0,7283929160232242438,6.992945236901478e+16,127.0,AKU KASIH UANG BUAT BELANJA!!,1695921918,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284168617523203333,100700.0,1600000.0,8264.0,0.0,9591.0,10600.0,7284168617523203333,6.992945236901478e+16,90.0,BERSYUKUR!!,1695977672,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284202129252715782,50900.0,1300000.0,1679.0,0.0,4045.0,2615.0,7284202129252715782,6.992945236901478e+16,109.0,TANTANGAN 1 HARI SERBA MAKAN 100 CABE!! GA PERLU KHAWATIR KARENA ADA SUSU ANDALAN GUE @MilkLife  #BeraniSusuruan #BeraniMinumSusu #MilkLifeLactoseFree,1695985472,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284455104382520582,49900.0,792700.0,1527.0,0.0,3375.0,1536.0,7284455104382520582,6.992945236901478e+16,114.0,Semoga bisa ketemu keluarga!!,1696044375,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284459361584385286,93300.0,2100000.0,2805.0,0.0,6137.0,3041.0,7284459361584385286,6.992945236901478e+16,73.0,Lemes,1696045366,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284462048682020101,582900.0,13400000.0,20700.0,0.0,45455.0,17400.0,7284462048682020101,6.992945236901478e+16,53.0,Aku pusing nangis,1696045992,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284510429722725637,509200.0,12600000.0,12900.0,0.0,26259.0,14800.0,7284510429722725637,6.992945236901478e+16,58.0,Malah minta naik,1696057256,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284566842356681989,190200.0,4600000.0,3055.0,0.0,9313.0,5122.0,7284566842356681989,6.992945236901478e+16,94.0,UDAH NONTON 12 JAM?!,1696070390,williesalim,ID
https://www.tiktok.com/@zachking/video/7284622289100918058,526900.0,16500000.0,10200.0,0.0,29075.0,10600.0,7284622289100918058,6.861649508535091e+16,15.0,Do you think we really landed on the moon? #moonlanding #space ,1696083320,zachking,US
https://www.tiktok.com/@williesalim/video/7284679530588015877,191900.0,4000000.0,4850.0,0.0,10249.0,7177.0,7284679530588015877,6.992945236901478e+16,66.0,Sedih banget,1696096628,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284695669158300934,170200.0,3700000.0,4833.0,0.0,13427.0,4980.0,7284695669158300934,6.992945236901478e+16,78.0,Kaget nangis banjir,1696100385,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284848582010686725,73400.0,1600000.0,1583.0,0.0,4348.0,3518.0,7284848582010686725,6.992945236901478e+16,96.0,Sampe nangis,1696135988,williesalim,ID
https://www.tiktok.com/@williesalim/video/7284962413508611334,43600.0,935200.0,1709.0,0.0,2989.0,4217.0,7284962413508611334,6.992945236901478e+16,73.0,LAGI HAMIL DAPET IPHONE?!,1696162491,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285280111664975110,84100.0,2600000.0,1356.0,0.0,4812.0,3139.0,7285280111664975110,6.992945236901478e+16,71.0,JANGAN BOHONG YA!!,1696236463,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285357009438919941,312700.0,6900000.0,7391.0,0.0,17166.0,11000.0,7285357009438919941,6.992945236901478e+16,50.0,Siapa yang mau hape?!,1696254365,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285361014655225093,56700.0,1400000.0,2212.0,0.0,3144.0,2242.0,7285361014655225093,6.992945236901478e+16,52.0,Istri yang mulia!!,1696255297,williesalim,ID
https://www.tiktok.com/@zachking/video/7285363165959949614,330500.0,4400000.0,2039.0,0.0,9265.0,1113.0,7285363165959949614,6.861649508535091e+16,14.0,Werewolves can’t resist this howl-o-day spooky #pizookie ! 🐺 @bjsrestaurants ,1696255823,zachking,US
https://www.tiktok.com/@williesalim/video/7285373114886671621,205300.0,4500000.0,3878.0,0.0,10036.0,7131.0,7285373114886671621,6.992945236901478e+16,45.0,Mending iphone atau android?,1696258115,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285701726965910789,900500.0,20900000.0,37800.0,0.0,69435.0,31000.0,7285701726965910789,6.992945236901478e+16,62.0,KABAR BURUK!!,1696334626,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285717098267970822,113100.0,2400000.0,1921.0,0.0,6033.0,3575.0,7285717098267970822,6.992945236901478e+16,58.0,Pinter banget!!,1696338204,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285731752797097222,55100.0,1400000.0,1642.0,0.0,3680.0,1857.0,7285731752797097222,6.992945236901478e+16,67.0,Tebak kakanya dapet apa!!,1696341617,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285736218237717765,53500.0,1200000.0,1674.0,0.0,3787.0,2429.0,7285736218237717765,6.992945236901478e+16,89.0,3 HARI NONSTOP!!,1696342657,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285750276512894213,65100.0,1300000.0,1694.0,0.0,3712.0,3152.0,7285750276512894213,6.992945236901478e+16,98.0,Mending Iphone atau modal kerja?!,1696345930,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285770800588770566,40700.0,874200.0,1202.0,0.0,3019.0,2286.0,7285770800588770566,6.992945236901478e+16,85.0,Kasih berapa ya?!,1696350709,williesalim,ID
https://www.tiktok.com/@mrbeast/video/7285778438940560686,4000000.0,54600000.0,19200.0,0.0,143588.0,17000.0,7285778438940560686,6.614519312189948e+18,44.0,"Never let them know you next move 💀 #gift #giftwrapping #iphone #motorcycle #tv #car  If you guess the gift correctly, you win and keep it. 😎",1696352502,mrbeast,US
https://www.tiktok.com/@williesalim/video/7285784708376562949,23200.0,397200.0,515.0,0.0,1632.0,1049.0,7285784708376562949,6.992945236901478e+16,64.0,Kuota buat penonton setia!!,1696353949,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285805686699674886,108800.0,3100000.0,1044.0,0.0,4916.0,1822.0,7285805686699674886,6.992945236901478e+16,49.0,ABSEN PENONTON LIVE AKU DARI MANA AJA?!,1696358832,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285821441457573125,53800.0,1300000.0,1006.0,0.0,3039.0,1117.0,7285821441457573125,6.992945236901478e+16,55.0,22 JAM NONSTOP!!,1696362500,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285842580674317574,93900.0,2600000.0,2130.0,0.0,5523.0,2789.0,7285842580674317574,6.992945236901478e+16,73.0,Bersyukur!!,1696367423,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285856648550272262,25600.0,422600.0,852.0,0.0,2000.0,1444.0,7285856648550272262,6.992945236901478e+16,87.0,Pekerjaan yang mulia!,1696370699,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285928051014225157,162700.0,2800000.0,4959.0,0.0,10804.0,4230.0,7285928051014225157,6.992945236901478e+16,65.0,Nasi padang buat sebulan?!,1696387322,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285933903011990789,40400.0,876700.0,890.0,0.0,2851.0,1154.0,7285933903011990789,6.992945236901478e+16,74.0,Kena tipu di toko lain?!,1696388684,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285941580832197893,35800.0,694900.0,1062.0,0.0,2373.0,1196.0,7285941580832197893,6.992945236901478e+16,77.0,Seneng banget dapet modal usaha!,1696390473,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285968689076112646,28800.0,468500.0,908.0,0.0,2398.0,1097.0,7285968689076112646,6.992945236901478e+16,75.0,Untuk ulang tahun anak tercinta 🥹,1696396784,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285981846284815621,30500.0,448200.0,1187.0,0.0,2713.0,1179.0,7285981846284815621,6.992945236901478e+16,82.0,Cantik cantik diselingkuhin?!,1696399846,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285986372165340422,29000.0,504100.0,855.0,0.0,2202.0,1052.0,7285986372165340422,6.992945236901478e+16,90.0,Selamat ulang tahun!!!,1696400901,williesalim,ID
https://www.tiktok.com/@williesalim/video/7285990973128150277,47400.0,882200.0,1372.0,0.0,3539.0,1656.0,7285990973128150277,6.992945236901478e+16,82.0,Milih seblak dibanding iphone?!,1696401972,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286003201982205189,55100.0,1000000.0,1989.0,0.0,4269.0,2593.0,7286003201982205189,6.992945236901478e+16,65.0,AGAK LAIN YANG SATU INI..,1696404820,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286012182205107462,118500.0,2300000.0,8544.0,0.0,10966.0,6144.0,7286012182205107462,6.992945236901478e+16,78.0,Abis jatoh dapet 10 juta?!,1696406911,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286042496302337285,74100.0,1000000.0,2271.0,0.0,5672.0,3219.0,7286042496302337285,6.992945236901478e+16,68.0,Co pakai uang terakhir?!,1696413968,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286052286625828102,83300.0,1000000.0,4151.0,0.0,7429.0,4169.0,7286052286625828102,6.992945236901478e+16,65.0,Istri yang sangat berbakti 🥹,1696416247,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286088994801126661,53300.0,481700.0,3686.0,0.0,5043.0,2611.0,7286088994801126661,6.992945236901478e+16,59.0,Uang dikembalikan 10 kali lipat?!,1696424794,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286109343609523461,52600.0,624400.0,1055.0,0.0,3325.0,1061.0,7286109343609523461,6.992945236901478e+16,59.0,Naik gunung demi vc?!,1696429532,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286117841487596805,36200.0,392700.0,1478.0,0.0,2962.0,1859.0,7286117841487596805,6.992945236901478e+16,54.0,Pilih renov rumah atau iphone?,1696431508,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286132868487662854,35300.0,327000.0,1103.0,0.0,2851.0,1374.0,7286132868487662854,6.992945236901478e+16,53.0,Memori penuh langsung ganti hp?!,1696435008,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286135359748984069,31000.0,377700.0,1309.0,0.0,2553.0,1277.0,7286135359748984069,6.992945236901478e+16,61.0,Dibayarin kontrakan?!,1696435589,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286137562949766406,127100.0,2300000.0,3329.0,0.0,9664.0,2773.0,7286137562949766406,6.992945236901478e+16,53.0,Kameranya blur banget!!,1696436102,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286148961092652293,57700.0,692700.0,4271.0,0.0,5518.0,4068.0,7286148961092652293,6.992945236901478e+16,35.0,Penjual tiket dapat iPhone?!,1696438756,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286153903563967749,185400.0,3000000.0,35900.0,0.0,22841.0,16200.0,7286153903563967749,6.992945236901478e+16,53.0,Bayar utang suami?!,1696439907,williesalim,ID
https://www.tiktok.com/@williesalim/video/7286246860908498182,48300.0,687800.0,1862.0,0.0,4014.0,2054.0,7286246860908498182,6.992945236901478e+16,46.0,Borong warung,1696461552,williesalim,ID
